Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,3,24,5,900,900,1108,1120,WN,1880,N614SW,68,80,55,-12,0,LAX,PHX,370,3,10,0,,0,0,0,0,0,0
2006,3,24,5,815,815,1033,1035,WN,1947,N618WN,78,80,58,-2,0,LAX,PHX,370,5,15,0,,0,0,0,0,0,0
2006,3,24,5,1105,1100,1326,1320,WN,2087,N791,81,80,58,6,5,LAX,PHX,370,3,20,0,,0,0,0,0,0,0
2006,3,24,5,615,615,833,830,WN,2370,N457,78,75,56,3,0,LAX,PHX,370,4,18,0,,0,0,0,0,0,0
2006,3,24,5,1932,1915,2145,2130,WN,2385,N463,73,75,50,15,17,LAX,PHX,370,5,18,0,,0,0,0,0,0,15
2006,3,24,5,1350,1345,1555,1605,WN,2738,N374SW,65,80,52,-10,5,LAX,PHX,370,5,8,0,,0,0,0,0,0,0
2006,3,24,5,645,645,757,800,WN,1043,N408,72,75,63,-3,0,LAX,RNO,390,3,6,0,,0,0,0,0,0,0
2006,3,24,5,1820,1820,1930,1935,WN,1701,N726,70,75,58,-5,0,LAX,RNO,390,4,8,0,,0,0,0,0,0,0
2006,3,24,5,1400,1340,1510,1500,WN,1773,N646SW,70,80,58,10,20,LAX,RNO,390,2,10,0,,0,0,0,0,0,0
2006,3,24,5,930,925,1414,1415,WN,864,N488,164,170,152,-1,5,LAX,SAT,1210,2,10,0,,0,0,0,0,0,0
2006,3,24,5,625,625,730,730,WN,116,N361,65,65,52,0,0,LAX,SJC,308,3,10,0,,0,0,0,0,0,0
2006,3,24,5,735,735,840,840,WN,218,N417,65,65,55,0,0,LAX,SJC,308,5,5,0,,0,0,0,0,0,0
2006,3,24,5,955,955,1058,1100,WN,229,N656SW,63,65,55,-2,0,LAX,SJC,308,3,5,0,,0,0,0,0,0,0
2006,3,24,5,2153,2145,2255,2250,WN,367,N419,62,65,52,5,8,LAX,SJC,308,4,6,0,,0,0,0,0,0,0
2006,3,24,5,1205,1205,1310,1310,WN,436,N463,65,65,55,0,0,LAX,SJC,308,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1920,1920,2027,2025,WN,496,N739,67,65,52,2,0,LAX,SJC,308,7,8,0,,0,0,0,0,0,0
2006,3,24,5,910,910,1010,1015,WN,569,N617SW,60,65,51,-5,0,LAX,SJC,308,3,6,0,,0,0,0,0,0,0
2006,3,24,5,1730,1725,1833,1830,WN,732,N484,63,65,52,3,5,LAX,SJC,308,3,8,0,,0,0,0,0,0,0
2006,3,24,5,1035,1035,1142,1140,WN,789,N744SW,67,65,55,2,0,LAX,SJC,308,2,10,0,,0,0,0,0,0,0
2006,3,24,5,2137,2035,2246,2145,WN,1089,N486,69,70,55,61,62,LAX,SJC,308,3,11,0,,0,0,0,0,0,61
2006,3,24,5,1840,1840,1949,1945,WN,1265,N334,69,65,54,4,0,LAX,SJC,308,5,10,0,,0,0,0,0,0,0
2006,3,24,5,1310,1310,1426,1415,WN,1482,N452,76,65,52,11,0,LAX,SJC,308,4,20,0,,0,0,0,0,0,0
2006,3,24,5,1605,1605,1710,1710,WN,1800,N356,65,65,57,0,0,LAX,SJC,308,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1455,1450,1607,1555,WN,2357,N777,72,65,60,12,5,LAX,SJC,308,2,10,0,,0,0,0,0,0,0
2006,3,24,5,655,655,937,940,WN,548,N657SW,102,105,90,-3,0,LAX,SLC,590,2,10,0,,0,0,0,0,0,0
2006,3,24,5,1255,1245,1530,1530,WN,925,N318,95,105,81,0,10,LAX,SLC,590,2,12,0,,0,0,0,0,0,0
2006,3,24,5,1606,1540,1837,1825,WN,1087,N689SW,91,105,83,12,26,LAX,SLC,590,2,6,0,,0,0,0,0,0,0
2006,3,24,5,2025,1940,2300,2225,WN,2423,N618WN,95,105,80,35,45,LAX,SLC,590,5,10,0,,0,8,0,0,0,27
2006,3,24,5,2145,2145,2307,2255,WN,185,N478,82,70,64,12,0,LAX,SMF,373,14,4,0,,0,0,0,0,0,0
2006,3,24,5,1820,1810,1935,1925,WN,392,N336,75,75,60,10,10,LAX,SMF,373,5,10,0,,0,0,0,0,0,0
2006,3,24,5,1935,1935,2045,2050,WN,416,N439,70,75,60,-5,0,LAX,SMF,373,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1728,1615,1843,1730,WN,602,N303SW,75,75,66,73,73,LAX,SMF,373,3,6,0,,0,15,0,0,0,58
2006,3,24,5,1423,1415,1538,1530,WN,1330,N433,75,75,60,8,8,LAX,SMF,373,3,12,0,,0,0,0,0,0,0
2006,3,24,5,918,905,1028,1020,WN,1502,N351,70,75,55,8,13,LAX,SMF,373,5,10,0,,0,0,0,0,0,0
2006,3,24,5,710,710,825,825,WN,1544,N317SW,75,75,62,0,0,LAX,SMF,373,4,9,0,,0,0,0,0,0,0
2006,3,24,5,1140,1140,1254,1255,WN,1658,N610SW,74,75,60,-1,0,LAX,SMF,373,5,9,0,,0,0,0,0,0,0
2006,3,24,5,2050,2045,2204,2155,WN,2393,N223,74,70,65,9,5,LAX,SMF,373,4,5,0,,0,0,0,0,0,0
2006,3,24,5,600,600,722,720,WN,2403,N357,82,80,63,2,0,LAX,SMF,373,4,15,0,,0,0,0,0,0,0
2006,3,24,5,1109,1055,1628,1625,WN,1762,N756,199,210,187,3,14,LAX,STL,1593,3,9,0,,0,0,0,0,0,0
2006,3,24,5,740,740,954,1000,WN,501,N495,74,80,62,-6,0,LAX,TUS,451,2,10,0,,0,0,0,0,0,0
2006,3,24,5,1450,1445,1700,1700,WN,593,N728SW,70,75,62,0,5,LAX,TUS,451,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1855,1805,2105,2025,WN,988,N207,70,80,62,40,50,LAX,TUS,451,3,5,0,,0,6,0,0,0,34
2006,3,24,5,2100,2040,2315,2300,WN,1927,N699SW,75,80,60,15,20,LAX,TUS,451,5,10,0,,0,0,0,0,0,15
2006,3,24,5,1200,1145,1411,1410,WN,2164,N390SW,71,85,63,1,15,LAX,TUS,451,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1851,1850,1850,1855,WN,1756,N639SW,59,65,46,-5,1,LBB,ABQ,289,2,11,0,,0,0,0,0,0,0
2006,3,24,5,1748,1750,1856,1855,WN,909,N616SW,68,65,47,1,-2,LBB,AUS,341,11,10,0,,0,0,0,0,0,0
2006,3,24,5,655,655,751,800,WN,1074,N671SW,56,65,48,-9,0,LBB,AUS,341,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1140,1140,1234,1240,WN,27,N524,54,60,47,-6,0,LBB,DAL,293,2,5,0,,0,0,0,0,0,0
2006,3,24,5,1747,1700,1844,1800,WN,49,N619SW,57,60,48,44,47,LBB,DAL,293,3,6,0,,0,1,0,0,0,43
2006,3,24,5,1835,1835,1933,1935,WN,55,N527,58,60,50,-2,0,LBB,DAL,293,3,5,0,,0,0,0,0,0,0
2006,3,24,5,630,635,731,735,WN,155,N504,61,60,45,-4,-5,LBB,DAL,293,3,13,0,,0,0,0,0,0,0
2006,3,24,5,2015,2020,2105,2115,WN,1306,N339,50,55,43,-10,-5,LBB,DAL,293,2,5,0,,0,0,0,0,0,0
2006,3,24,5,920,920,1022,1020,WN,1309,N619SW,62,60,47,2,0,LBB,DAL,293,7,8,0,,0,0,0,0,0,0
2006,3,24,5,1345,1345,1445,1445,WN,1964,N521,60,60,47,0,0,LBB,DAL,293,3,10,0,,0,0,0,0,0,0
2006,3,24,5,1448,1450,1550,1550,WN,2405,N526,62,60,53,0,-2,LBB,DAL,293,4,5,0,,0,0,0,0,0,0
2006,3,24,5,1200,1200,1155,1200,WN,649,N328SW,55,60,45,-5,0,LBB,ELP,295,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1020,1020,1023,1035,WN,1317,N512,123,135,115,-12,0,LBB,LAS,775,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1434,1435,1739,1750,WN,396,N428,125,135,115,-11,-1,LIT,BWI,912,3,7,0,,0,0,0,0,0,0
2006,3,24,5,920,925,1020,1030,WN,19,N513,60,65,52,-10,-5,LIT,DAL,296,2,6,0,,0,0,0,0,0,0
2006,3,24,5,1305,1305,1408,1410,WN,33,N509,63,65,50,-2,0,LIT,DAL,296,3,10,0,,0,0,0,0,0,0
2006,3,24,5,1505,1500,1605,1605,WN,41,N528,60,65,51,0,5,LIT,DAL,296,2,7,0,,0,0,0,0,0,0
2006,3,24,5,1155,1155,1255,1300,WN,235,N508,60,65,51,-5,0,LIT,DAL,296,2,7,0,,0,0,0,0,0,0
2006,3,24,5,1700,1700,1809,1805,WN,458,N495,69,65,55,4,0,LIT,DAL,296,4,10,0,,0,0,0,0,0,0
2006,3,24,5,2028,2015,2127,2120,WN,503,N526,59,65,50,7,13,LIT,DAL,296,2,7,0,,0,0,0,0,0,0
2006,3,24,5,645,645,753,750,WN,1207,N374SW,68,65,52,3,0,LIT,DAL,296,6,10,0,,0,0,0,0,0,0
2006,3,24,5,1608,1550,1719,1710,WN,722,N687SW,71,80,63,9,18,LIT,HOU,393,2,6,0,,0,0,0,0,0,0
2006,3,24,5,1555,1555,1720,1725,WN,631,N785,205,210,185,-5,0,LIT,LAS,1295,10,10,0,,0,0,0,0,0,0
2006,3,24,5,1015,1015,1150,1150,WN,2708,N493,95,95,87,0,0,LIT,MDW,544,2,6,0,,0,0,0,0,0,0
2006,3,24,5,715,715,915,935,WN,744,N695SW,180,200,169,-20,0,LIT,PHX,1136,5,6,0,,0,0,0,0,0,0
2006,3,24,5,1735,1735,1840,1840,WN,124,N343,65,65,52,0,0,LIT,STL,296,3,10,0,,0,0,0,0,0,0
2006,3,24,5,648,630,751,735,WN,1919,N665WN,63,65,54,16,18,LIT,STL,296,4,5,0,,0,0,0,0,16,0
2006,3,24,5,1700,1700,1659,1710,WN,500,N798,59,70,50,-11,0,MAF,ABQ,332,3,6,0,,0,0,0,0,0,0
2006,3,24,5,1929,1925,2020,2020,WN,1337,N658SW,51,55,42,0,4,MAF,AUS,294,2,7,0,,0,0,0,0,0,0
2006,3,24,5,700,700,757,800,WN,2720,N783,57,60,42,-3,0,MAF,AUS,294,4,11,0,,0,0,0,0,0,0
2006,3,24,5,705,705,805,805,WN,7,N503,60,60,49,0,0,MAF,DAL,319,2,9,0,,0,0,0,0,0,0
2006,3,24,5,1000,1005,1058,1105,WN,21,N507,58,60,50,-7,-5,MAF,DAL,319,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1540,1535,1640,1635,WN,43,N512,60,60,52,5,5,MAF,DAL,319,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1730,1730,1832,1830,WN,51,N523,62,60,52,2,0,MAF,DAL,319,2,8,0,,0,0,0,0,0,0
2006,3,24,5,1229,1215,1328,1315,WN,983,N639SW,59,60,48,13,14,MAF,DAL,319,3,8,0,,0,0,0,0,0,0
2006,3,24,5,1955,1945,2055,2045,WN,1267,N524,60,60,50,10,10,MAF,DAL,319,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1042,1045,1035,1035,WN,690,N346,53,50,40,0,-3,MAF,ELP,246,5,8,0,,0,0,0,0,0,0
2006,3,24,5,1500,1500,1610,1615,WN,470,N508,70,75,62,-5,0,MAF,HOU,441,3,5,0,,0,0,0,0,0,0
2006,3,24,5,630,630,745,745,WN,863,N339,75,75,63,0,0,MAF,HOU,441,2,10,0,,0,0,0,0,0,0
2006,3,24,5,845,845,847,900,WN,1995,N519,122,135,114,-13,0,MAF,LAS,796,4,4,0,,0,0,0,0,0,0
2006,3,24,5,838,840,936,950,WN,1117,N356,118,130,108,-14,-2,MCI,ABQ,718,5,5,0,,0,0,0,0,0,0
2006,3,24,5,2117,1955,2208,2105,WN,1179,N641SW,111,130,105,63,82,MCI,ABQ,718,3,3,0,,0,0,0,0,0,63
2006,3,24,5,630,630,755,755,WN,325,N689SW,85,85,67,0,0,MCI,BNA,491,3,15,0,,0,0,0,0,0,0
2006,3,24,5,1140,1145,1257,1310,WN,372,N358,77,85,70,-13,-5,MCI,BNA,491,2,5,0,,0,0,0,0,0,0
2006,3,24,5,1605,1555,1728,1720,WN,1247,N361,83,85,65,8,10,MCI,BNA,491,8,10,0,,0,0,0,0,0,0
2006,3,24,5,2135,2135,2252,2300,WN,2414,N426,77,85,64,-8,0,MCI,BNA,491,5,8,0,,0,0,0,0,0,0
2006,3,24,5,1235,1235,1545,1550,WN,959,N218,130,135,115,-5,0,MCI,BWI,967,5,10,0,,0,0,0,0,0,0
2006,3,24,5,810,810,1126,1125,WN,1787,N650SW,136,135,124,1,0,MCI,BWI,967,4,8,0,,0,0,0,0,0,0
2006,3,24,5,1925,1925,2238,2240,WN,1987,N391SW,133,135,122,-2,0,MCI,BWI,967,2,9,0,,0,0,0,0,0,0
2006,3,24,5,645,645,814,825,WN,157,N612SW,89,100,67,-11,0,MCI,DAL,461,2,20,0,,0,0,0,0,0,0
2006,3,24,5,1050,1040,1207,1220,WN,1237,N704SW,77,100,70,-13,10,MCI,DAL,461,2,5,0,,0,0,0,0,0,0
2006,3,24,5,1845,1840,2006,2020,WN,1492,N704SW,81,100,68,-14,5,MCI,DAL,461,6,7,0,,0,0,0,0,0,0
2006,3,24,5,1450,1440,1604,1620,WN,2328,N704SW,74,100,66,-16,10,MCI,DAL,461,2,6,0,,0,0,0,0,0,0
2006,3,24,5,1932,1925,2153,2140,WN,490,N357,81,75,62,13,7,MCI,IND,451,6,13,0,,0,0,0,0,0,0
2006,3,24,5,1005,1005,1230,1220,WN,1527,N633SW,85,75,70,10,0,MCI,IND,451,5,10,0,,0,0,0,0,0,0
2006,3,24,5,625,625,731,735,WN,562,N337,186,190,163,-4,0,MCI,LAS,1140,4,19,0,,0,0,0,0,0,0
2006,3,24,5,1405,1405,1457,1510,WN,1098,N369,172,185,163,-13,0,MCI,LAS,1140,4,5,0,,0,0,0,0,0,0
2006,3,24,5,1306,1300,1355,1405,WN,1226,N689SW,169,185,160,-10,6,MCI,LAS,1140,3,6,0,,0,0,0,0,0,0
2006,3,24,5,1805,1750,1902,1855,WN,1315,N373,177,185,165,7,15,MCI,LAS,1140,3,9,0,,0,0,0,0,0,0
2006,3,24,5,953,940,1053,1045,WN,1496,N492,180,185,160,8,13,MCI,LAS,1140,8,12,0,,0,0,0,0,0,0
2006,3,24,5,2139,2140,2238,2245,WN,2817,N780,179,185,169,-7,-1,MCI,LAS,1140,4,6,0,,0,0,0,0,0,0
2006,3,24,5,2010,2010,2150,2145,WN,205,N633SW,220,215,205,5,0,MCI,LAX,1363,10,5,0,,0,0,0,0,0,0
2006,3,24,5,1650,1640,1813,1815,WN,1265,N334,203,215,182,-2,10,MCI,LAX,1363,13,8,0,,0,0,0,0,0,0
2006,3,24,5,715,715,855,850,WN,1298,N683,220,215,191,5,0,MCI,LAX,1363,8,21,0,,0,0,0,0,0,0
2006,3,24,5,1058,1100,1225,1235,WN,1565,N487,207,215,194,-10,-2,MCI,LAX,1363,7,6,0,,0,0,0,0,0,0
2006,3,24,5,1245,1245,1602,1620,WN,108,N673,137,155,128,-18,0,MCI,MCO,1072,4,5,0,,0,0,0,0,0,0
2006,3,24,5,1859,1850,2214,2225,WN,1436,N329SW,135,155,126,-11,9,MCI,MCO,1072,3,6,0,,0,0,0,0,0,0
2006,3,24,5,650,650,1025,1030,WN,1809,N402,155,160,129,-5,0,MCI,MCO,1072,3,23,0,,0,0,0,0,0,0
2006,3,24,5,1515,1450,1620,1605,WN,437,N376,65,75,57,15,25,MCI,MDW,405,3,5,0,,0,7,0,0,0,8
2006,3,24,5,1820,1820,1930,1940,WN,603,N394SW,70,80,59,-10,0,MCI,MDW,405,3,8,0,,0,0,0,0,0,0
2006,3,24,5,905,905,1018,1020,WN,903,N626SW,73,75,63,-2,0,MCI,MDW,405,3,7,0,,0,0,0,0,0,0
2006,3,24,5,1418,1350,1526,1505,WN,1075,N660SW,68,75,60,21,28,MCI,MDW,405,3,5,0,,0,15,0,0,0,6
2006,3,24,5,1630,1630,1744,1750,WN,1883,N210,74,80,62,-6,0,MCI,MDW,405,2,10,0,,0,0,0,0,0,0
2006,3,24,5,1945,1945,2100,2105,WN,1924,N508,75,80,60,-5,0,MCI,MDW,405,10,5,0,,0,0,0,0,0,0
2006,3,24,5,2105,2110,2210,2220,WN,2044,N455,65,70,55,-10,-5,MCI,MDW,405,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1115,1115,1230,1230,WN,2257,N751,75,75,65,0,0,MCI,MDW,405,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1720,1700,1835,1815,WN,2461,N703SW,75,75,65,20,20,MCI,MDW,405,3,7,0,,0,0,0,0,0,20
2006,3,24,5,615,615,744,730,WN,2489,N307SW,89,75,65,14,0,MCI,MDW,405,4,20,0,,0,0,0,0,0,0
2006,3,24,5,745,745,912,900,WN,2516,N233,87,75,62,12,0,MCI,MDW,405,7,18,0,,0,0,0,0,0,0
2006,3,24,5,1530,1530,1734,1720,WN,585,N648SW,244,230,230,14,0,MCI,OAK,1489,4,10,0,,0,0,0,0,0,0
2006,3,24,5,925,930,1112,1115,WN,2562,N316SW,227,225,220,-3,-5,MCI,OAK,1489,2,5,0,,0,0,0,0,0,0
2006,3,24,5,2115,2120,2215,2225,WN,507,N488,60,65,47,-10,-5,MCI,OKC,313,3,10,0,,0,0,0,0,0,0
2006,3,24,5,1133,1125,1230,1230,WN,929,N523,57,65,48,0,8,MCI,OKC,313,2,7,0,,0,0,0,0,0,0
2006,3,24,5,1745,1735,1840,1840,WN,1699,N476,55,65,45,0,10,MCI,OKC,313,5,5,0,,0,0,0,0,0,0
2006,3,24,5,750,740,847,850,WN,2168,N766,57,70,46,-3,10,MCI,OKC,313,3,8,0,,0,0,0,0,0,0
2006,3,24,5,2010,2010,2207,2155,WN,308,N637SW,237,225,223,12,0,MCI,PDX,1481,4,10,0,,0,0,0,0,0,0
2006,3,24,5,1845,1845,2030,2035,WN,697,N337,165,170,151,-5,0,MCI,PHX,1044,5,9,0,,0,0,0,0,0,0
2006,3,24,5,1545,1540,1730,1735,WN,1390,N323,165,175,150,-5,5,MCI,PHX,1044,5,10,0,,0,0,0,0,0,0
2006,3,24,5,655,655,902,900,WN,1529,N305SW,187,185,149,2,0,MCI,PHX,1044,5,33,0,,0,0,0,0,0,0
2006,3,24,5,1055,1055,1240,1250,WN,2801,N404,165,175,145,-10,0,MCI,PHX,1044,5,15,0,,0,0,0,0,0,0
2006,3,24,5,850,855,1006,1025,WN,289,N362,196,210,189,-19,-5,MCI,SAN,1333,2,5,0,,0,0,0,0,0,0
2006,3,24,5,1930,1920,2049,2050,WN,771,N367,199,210,186,-1,10,MCI,SAN,1333,2,11,0,,0,0,0,0,0,0
2006,3,24,5,1634,1610,1831,1800,WN,2112,N651SW,237,230,227,31,24,MCI,SEA,1489,4,6,0,,0,7,0,7,0,17
2006,3,24,5,1600,1515,1752,1655,WN,250,N691WN,232,220,221,57,45,MCI,SMF,1442,2,9,0,,0,14,0,12,0,31
2006,3,24,5,630,635,737,730,WN,636,N485,67,55,40,7,-5,MCI,STL,237,2,25,0,,0,0,0,0,0,0
2006,3,24,5,1715,1700,1804,1755,WN,794,N482,49,55,40,9,15,MCI,STL,237,4,5,0,,0,0,0,0,0,0
2006,3,24,5,2010,2000,2059,2055,WN,1040,N519,49,55,39,4,10,MCI,STL,237,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1230,1230,1322,1325,WN,1397,N740,52,55,40,-3,0,MCI,STL,237,3,9,0,,0,0,0,0,0,0
2006,3,24,5,940,940,1031,1030,WN,1432,N758,51,50,43,1,0,MCI,STL,237,3,5,0,,0,0,0,0,0,0
2006,3,24,5,1505,1505,1552,1600,WN,2154,N755,47,55,39,-8,0,MCI,STL,237,3,5,0,,0,0,0,0,0,0
2006,3,24,5,650,640,1015,1010,WN,2337,N726,145,150,125,5,10,MCI,TPA,1048,5,15,0,,0,0,0,0,0,0
2006,3,24,5,1725,1715,2040,2045,WN,2762,N635SW,135,150,125,-5,10,MCI,TPA,1048,5,5,0,,0,0,0,0,0,0
2006,3,24,5,1905,1905,1949,2000,WN,368,N692SW,44,55,35,-11,0,MCI,TUL,223,4,5,0,,0,0,0,0,0,0
2006,3,24,5,1435,1430,1520,1525,WN,614,N505,45,55,37,-5,5,MCI,TUL,223,3,5,0,,0,0,0,0,0,0
2006,3,24,5,830,830,918,925,WN,1761,N515,48,55,37,-7,0,MCI,TUL,223,3,8,0,,0,0,0,0,0,0
2006,3,24,5,750,750,952,1000,WN,749,N451,242,250,230,-8,0,MCO,ABQ,1552,2,10,0,,0,0,0,0,0,0
2006,3,24,5,1315,1315,1524,1525,WN,1421,N406,249,250,229,-1,0,MCO,ABQ,1552,2,18,0,,0,0,0,0,0,0
2006,3,24,5,1115,1120,1342,1400,WN,482,N490,147,160,130,-18,-5,MCO,ALB,1073,2,15,0,,0,0,0,0,0,0
2006,3,24,5,1550,1555,1825,1835,WN,2119,N302SW,155,160,139,-10,-5,MCO,ALB,1073,2,14,0,,0,0,0,0,0,0
2006,3,24,5,810,810,1037,1050,WN,2656,N411,147,160,129,-13,0,MCO,ALB,1073,3,15,0,,0,0,0,0,0,0
2006,3,24,5,1422,1410,1607,1605,WN,1092,N370,165,175,155,2,12,MCO,AUS,993,2,8,0,,0,0,0,0,0,0
2006,3,24,5,900,900,1124,1135,WN,1412,N384SW,144,155,132,-11,0,MCO,BDL,1050,4,8,0,,0,0,0,0,0,0
2006,3,24,5,1944,1945,2210,2220,WN,2315,N489,146,155,130,-10,-1,MCO,BDL,1050,5,11,0,,0,0,0,0,0,0
2006,3,24,5,1155,1155,1417,1430,WN,2906,N423,142,155,127,-13,0,MCO,BDL,1050,5,10,0,,0,0,0,0,0,0
2006,3,24,5,800,800,835,835,WN,1651,N449,95,95,77,0,0,MCO,BHM,478,3,15,0,,0,0,0,0,0,0
2006,3,24,5,1420,1420,1453,1455,WN,2253,N714CB,93,95,80,-2,0,MCO,BHM,478,3,10,0,,0,0,0,0,0,0
2006,3,24,5,1700,1635,1755,1735,WN,586,N485,115,120,98,20,25,MCO,BNA,616,5,12,0,,0,20,0,0,0,0
2006,3,24,5,700,645,758,740,WN,1290,N728SW,118,115,94,18,15,MCO,BNA,616,4,20,0,,0,15,0,3,0,0
2006,3,24,5,1045,1035,1138,1140,WN,1447,N436,113,125,100,-2,10,MCO,BNA,616,5,8,0,,0,0,0,0,0,0
2006,3,24,5,1510,1500,1605,1555,WN,1601,N227,115,115,100,10,10,MCO,BNA,616,5,10,0,,0,0,0,0,0,0
2006,3,24,5,2108,2045,2201,2140,WN,2594,N353,113,115,99,21,23,MCO,BNA,616,4,10,0,,0,9,0,0,0,12
2006,3,24,5,1305,1245,1529,1525,WN,497,N729SW,144,160,127,4,20,MCO,BUF,1011,4,13,0,,0,0,0,0,0,0
2006,3,24,5,1005,1005,1224,1245,WN,2021,N217,139,160,125,-21,0,MCO,BUF,1011,3,11,0,,0,0,0,0,0,0
2006,3,24,5,1439,1435,1643,1645,WN,204,N685,124,130,106,-2,4,MCO,BWI,787,3,15,0,,0,0,0,0,0,0
2006,3,24,5,1135,1135,1323,1345,WN,216,N638SW,108,130,95,-22,0,MCO,BWI,787,3,10,0,,0,0,0,0,0,0
2006,3,24,5,915,920,1103,1125,WN,1219,N202,108,125,95,-22,-5,MCO,BWI,787,3,10,0,,0,0,0,0,0,0
2006,3,24,5,2115,2115,2305,2325,WN,1396,N480,110,130,98,-20,0,MCO,BWI,787,2,10,0,,0,0,0,0,0,0
2006,3,24,5,2050,2015,2259,2220,WN,1431,N226,129,125,107,39,35,MCO,BWI,787,2,20,0,,0,0,0,4,0,35
2006,3,24,5,1340,1340,1550,1550,WN,1594,N330SW,130,130,113,0,0,MCO,BWI,787,2,15,0,,0,0,0,0,0,0
2006,3,24,5,1055,1055,1250,1305,WN,1804,N402,115,130,98,-15,0,MCO,BWI,787,3,14,0,,0,0,0,0,0,0
2006,3,24,5,740,740,935,945,WN,1855,N729SW,115,125,100,-10,0,MCO,BWI,787,3,12,0,,0,0,0,0,0,0
2006,3,24,5,1740,1725,1943,1935,WN,1967,N636WN,123,130,105,8,15,MCO,BWI,787,3,15,0,,0,0,0,0,0,0
2006,3,24,5,1515,1450,1727,1705,WN,1433,N653SW,132,135,112,22,25,MCO,CMH,802,4,16,0,,0,17,0,0,0,5
2006,3,24,5,1650,1650,1754,1750,WN,108,N673,64,60,40,4,0,MCO,FLL,178,6,18,0,,0,0,0,0,0,0
2006,3,24,5,2155,2140,2245,2235,WN,440,N730MA,50,55,35,10,15,MCO,FLL,178,5,10,0,,0,0,0,0,0,0
2006,3,24,5,1307,1310,1410,1410,WN,1074,N671SW,63,60,41,0,-3,MCO,FLL,178,5,17,0,,0,0,0,0,0,0
2006,3,24,5,1100,1055,1155,1155,WN,1153,N484,55,60,35,0,5,MCO,FLL,178,7,13,0,,0,0,0,0,0,0
2006,3,24,5,710,710,815,805,WN,1399,N229,65,55,38,10,0,MCO,FLL,178,2,25,0,,0,0,0,0,0,0
2006,3,24,5,1600,1600,1705,1700,WN,2197,N496,65,60,37,5,0,MCO,FLL,178,5,23,0,,0,0,0,0,0,0
2006,3,24,5,1500,1440,1637,1620,WN,217,N415,157,160,143,17,20,MCO,HOU,848,2,12,0,,0,0,0,0,9,8
2006,3,24,5,1855,1840,2030,2020,WN,1442,N751,155,160,135,10,15,MCO,HOU,848,2,18,0,,0,0,0,0,0,0
2006,3,24,5,1042,1025,1222,1205,WN,2357,N777,160,160,144,17,17,MCO,HOU,848,3,13,0,,0,17,0,0,0,0
2006,3,24,5,1300,1300,1547,1530,WN,2779,N768,167,150,145,17,0,MCO,IND,828,7,15,0,,0,0,0,17,0,0
2006,3,24,5,1915,1915,2128,2140,WN,171,N402,133,145,118,-12,0,MCO,ISP,972,3,12,0,,0,0,0,0,0,0
2006,3,24,5,1650,1650,1901,1915,WN,398,N438,131,145,123,-14,0,MCO,ISP,972,3,5,0,,0,0,0,0,0,0
2006,3,24,5,955,955,1208,1225,WN,481,N465,133,150,116,-17,0,MCO,ISP,972,3,14,0,,0,0,0,0,0,0
2006,3,24,5,650,650,855,915,WN,1086,N768,125,145,110,-20,0,MCO,ISP,972,5,10,0,,0,0,0,0,0,0
2006,3,24,5,1228,1230,1442,1455,WN,1446,N771,134,145,120,-13,-2,MCO,ISP,972,2,12,0,,0,0,0,0,0,0
2006,3,24,5,1600,1600,1703,1655,WN,1702,N665WN,123,115,100,8,0,MCO,JAN,587,3,20,0,,0,0,0,0,0,0
2006,3,24,5,1735,1740,1944,1940,WN,308,N637SW,189,180,174,4,-5,MCO,MCI,1072,5,10,0,,0,0,0,0,0,0
2006,3,24,5,715,715,920,915,WN,1496,N492,185,180,160,5,0,MCO,MCI,1072,3,22,0,,0,0,0,0,0,0
2006,3,24,5,1350,1340,1602,1545,WN,2112,N651SW,192,185,173,17,10,MCO,MCI,1072,4,15,0,,0,5,0,7,0,5
2006,3,24,5,1825,1830,2010,2015,WN,365,N769,165,165,149,-5,-5,MCO,MDW,989,4,12,0,,0,0,0,0,0,0
2006,3,24,5,1525,1525,1715,1705,WN,725,N786,170,160,145,10,0,MCO,MDW,989,5,20,0,,0,0,0,0,0,0
2006,3,24,5,1015,1015,1155,1200,WN,1114,N462,160,165,144,-5,0,MCO,MDW,989,6,10,0,,0,0,0,0,0,0
